"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22"
"1968","0","1.66863186147551e-09","6.37304498937817e-10","0","0","0","16984.7086799186","10063.2709430591","9.27929321488729e-10","0","0","13507.686703439","4394.11012664316","138.013634923501","0","9.27929163141209e-10","2.48098106819494e-09","0","70896","45087.7900879899","0.635970859963748"
"1969","0","0","4.4602206017896e-10","0","0","111.070532650051","4547.89600353383","5660.77021456654","0","0","319.260557600381","52667.526642019","24457.5466165374","9.58339761745836e-08","0","1478.71885801225","2.14659412728756e-06","0","160380","89242.7894271623","0.556445874966719"
"1970","0","0","0","0","0","4.46023577824299e-10","3708.87462633552","2799.2416642571","0","0","205.928029310741","303315.547440934","1.99183847560234e-06","0","0","44928.0599289508","751.406958537284","0","735024","355709.058650318","0.483942100734558"
"1971","0","0","0","0","0","9.2792928662941e-10","193375.625943543","4.04824387872159e-07","0","0","0","573772.558892092","165880.3127445","1722.90762275046","0","85.1069886214399","965.793029616729","0","529752","935802.305221529","1.76649131144673"
"1972","0","0","1.18372700707763e-07","0","0","2.48107641826617e-09","2.16737220462922e-07","87270.6299293576","1.449826941601e-09","0","5.27918987284524e-07","145198.447240521","39457.8317891019","0","0","1743.93744890345","2499.05970355643","0","79428","276169.906112308","3.47698426389067"
"1973","0","1.5986291442826e-07","4466.56340335009","1.449826941601e-09","0","0","26044.9453294312","6764.36217623367","322.460295138254","0","0","21376.5651354758","37293.9732847313","0","0","6039.3611245142","2.58417342119595e-08","0","38988","102308.230749062","2.62409538188832"
"1974","0","9.14822322056889e-10","1.44232296892108e-09","0","0","0","9986.42684856561","8384.85571233572","4.58906976823501e-05","0","14009.5959676045","660051.917890254","65473.7840052232","0","0","1.14824480088673e-08","2.78359473408e-09","0","61854","757906.58046989","12.2531538860848"
"1975","0","0","0","0","0","1087.59501117054","1565298.94684351","578240.207247779","0","0","5168.95767015129","1608268.16137964","365466.276386944","790.211203966802","5.73445543909917e-08","1513.27699388139","0","0","429336","4125833.63273711","9.60980125760967"
"1976","0","1672.08801420302","4.00546880279961e-06","0","0","3.92411949288777e-09","2328526.86926558","1705027.67534894","8659.84833956685","0","61271.8531477058","1352579.36062715","341623.685571504","4.44942941621965e-09","0","0","1667.40358491954","0","356308","5801028.78390357","16.2809389177441"
"1977","0","2.38260796255533e-07","11007.9580014494","0","0","792.364629526288","642642.929691399","1822598.00227948","5812.76646934854","0","0","230132.821228777","138885.490897533","1278.65490451153","0","4.44956346618307e-09","4.28777516914304e-09","0","201520","2853150.98810227","14.1581529778795"
"1978","0","0","7169.64889818984","0","0","0","245523.689600034","336577.380655339","4513.35789085792","0","3163.41103804222","343911.61502173","253588.766239226","3.93019395505043e-09","0","4.28796317496854e-09","3.92719384733323e-09","0","82435","1194447.86934343","14.4895720184804"
"1979","0","0","4.44935546862274e-09","4.28767339651455e-09","0","22988.4074079741","3310049.20688371","786899.520829001","23148.854667424","0","10427.2928765737","1672860.70123281","649603.193280413","4902.93311293349","0","3.92791451524724e-09","0","0","1706904","6480880.11029085","3.79686268840594"
"1980","0","0","5235.63394950824","0","0","1117.26130919644","1405682.3347348","2168627.53229607","14429.1368635021","0","35830.1908593104","3340398.47223444","1090175.90299163","1322.20700652626","0","117.869638745066","0","0","3335284","8062936.54188374","2.417466261309"
"1981","0","240.631933437733","4923.24844308841","0","0","861.929597269835","1742861.18268677","3026320.34150907","3536.13210838342","0","6623.3847425797","2261030.8645913","929012.015823602","840.019873847847","0","176.251174275777","2.18577569308049e-09","0","1327699","7976426.00248363","6.00770656789199"
"1982","0","0","4885.73586682424","1155.86799807102","0","4612.32964532082","325144.672033536","680800.952487528","8557.77137884881","4.42173050198647e-09","266.239669649013","543094.918270168","788805.734587203","2660.54288782294","0","2.18563711392369e-09","4.42388799686211e-09","0","1185551","2359984.76482498","1.99062272717494"
"1983","0","0","11993.4613599378","727.952764654967","0","5.31298334790094e-09","733502.9645429","252201.235623603","2965.71917984782","0","3616.4989548217","562361.88572287","221167.201057489","4.70490446269037e-09","0","682.867130182754","4.70510202096046e-09","0","1001364","1789219.78633632","1.78678261484967"
"1984","0","1456.02505298661","9752.74664476012","4.42318319403165e-09","0","74.2214809106225","479102.576627199","605094.479534705","12415.9466467443","0","50457.4802705524","3868563.22840385","500631.745379609","3.8596705644854e-09","4.42706445475937e-09","4.7053536375004e-09","2285.34305504872","0","1270318","5529833.79309639","4.35310984579955"
"1985","271.191071686622","1889.85723873398","8788.15516509279","0","0","445.950907248594","646743.34623154","807793.190513286","2117.00732854114","0","1021.61462830946","878253.70986812","470702.978929069","5839.10368248043","0","3.85987112695374e-09","4.58582903211951e-09","0","1006407","2823866.10556412","2.80588877617516"
"1986","0","5097.52408205148","48370.4709120281","46.7038320990196","0","555.393296290367","459249.597640838","2678328.79409752","77767.8104577505","0","791.251470575979","1927859.18515675","1925221.38010179","17548.830034465","0","1780.11374228449","5.1062598838858e-09","0","1015582","7142617.05482445","7.03302840619905"
"1987","0","5014.24623478863","7801.40335213707","4.58550746002945e-09","0","97.2794790342384","856333.735321201","1811306.18856715","13745.0656287938","0","11200.6613673222","1998210.95755658","2421156.58908385","39039.4032410321","0","1.78719541262965e-08","441.350660645009","0","686894","7164346.88049255","10.4300618152037"
"1988","0","568.651505996897","7709.12706834204","0","0","1791.93032703654","470687.77051868","795903.366481872","19276.3934277876","0","33263.3811818772","2017208.90674094","2182844.23649362","1267.12774021484","0","6050.56601993953","8074.36627399965","0","654412","5544645.82378031","8.4727141674974"
"1989","0","3611.65545799285","8149.22326654876","4.94393755175418e-09","0","5841.08423705818","928149.840586936","407113.500122584","10738.1419699441","0","13862.6982650766","2510466.39110452","1024308.94188398","872.229115591601","0","9.01069397509816e-09","4.84541054043158e-09","0","1713287","4913113.70601025","2.86765364239048"
"1990","0","0","10683.0067462552","1406.93413899486","0","973.071157263856","374219.713228963","787820.686063366","2495.31996035602","0","12550.9804609673","2004494.78858404","662361.370631874","1552.63054329217","0","2.85930663262262e-07","0.00475208079596916","0","749478","3858558.50626774","5.14832791124988"
"1991","0","442.530328233677","263.631186075617","3.23078773104032e-09","0","6843.17303918373","2063055.64428774","3857991.30699428","19159.9388047389","0","420.429599983045","452473.686049995","276441.972783879","3835.13910372236","0","3.08152462754545e-05","1.52726489569462e-09","0","2482016","6680927.45220865","2.69173424031459"
"1992","0","4731.03556110147","59370.4019941924","1048.17678180806","0","6376.27208367574","322825.193912444","839604.929808562","690.723671480195","0","9211.45943101199","935883.713639344","940447.822736634","27506.529377886","0","1.52845441235973e-09","1344.5815984201","0","2194927","3149040.84059656","1.43469046605949"
"1993","0","1082.10316478167","2503.05052463882","0","0","1969.60993482482","408126.139475337","391217.229636828","29347.0308629811","0","5033.34775033885","273290.197404607","244593.849520253","0","0","3.53371299361553e-09","417.002336276575","0","1413454","1357579.56061087","0.960469573548818"
"1994","0","0.00771900977626585","1013.08338436837","0","0","19397.4356539719","260832.749944349","521899.934422871","8349.84577279822","96.8405409874616","7829.84775130338","596048.477339135","168386.806978049","2367.32175694248","0","2.11426352577898e-09","95.9533923163646","0","1095068","1586318.3046561","1.44860255678744"
"1995","0","2857.13267416558","0","0.101191209529456","0","10260.6916605868","3803140.40344641","1732034.86209766","31423.7203398825","0","3.5288748767545e-09","130226.105110663","63023.6444618099","783.036472720679","0","1.24859269754054e-09","0.0923422765592992","0","1321108","5773749.78979739","4.37038439688306"
"1996","0","0","0","0","0","0","260683.564861841","1050833.3022563","1054.79671277598","140.20894738756","0","31801.3042183789","9008.42762022473","345.030084099003","0","0.323197966074454","6.04380221878354e-07","0.0509393746605199","692167","1353867.00883895","1.95598317868224"
"1997","0","0","0.472522229573812","0","0","0","283827.953786327","647818.202319307","11946.130321586","0","2867.17476268602","1657638.04164836","418907.610565245","2115.68692747218","1.25443225669491e-09","1.60454743757302","3.79060682609744e-09","0","656641","3025122.87740065","4.60696617695309"
"1998","0","0","0","0","0","1237.27436418543","179053.304944581","302211.294523464","4401.64357223903","0","21.415483541965","524716.192140516","234998.492376876","2.70850831191486e-09","0","464.820067957582","2.71484739402718e-09","0","924853","1247104.43747337","1.34843530536568"
"1999","0","0.092342275303774","0","0","0","3670.8789146905","1255075.23042598","907851.14741791","4844.39763092904","0","24647.5985260828","1185592.03660038","289264.453866693","3194.13517273213","0","2.71426959040748e-09","0.391253916779294","0","1662042","3674140.36215159","2.21061824078549"
"2000","0","0","0.113120040937765","0","0","2248.78173697004","1866340.35288292","2342567.06618587","25205.9047359654","0","397.438459850115","44273.5623076944","74227.3236697061","3.30118700726565e-09","0","0.618670403597823","3.30076734543151e-09","0","638420","4355261.16176942","6.82193722278347"
"2001","0","0","0.125460489466472","409.663993374952","0","628.89017327146","399297.90540828","1437912.08846138","52169.7904372368","346.833663596107","2009.41458413622","130860.811550997","160042.241244815","502.014665994398","0","3.30776201927763e-09","3.31772328059434e-09","0","866368","2184179.77964358","2.52107623970828"
"2002","0","0","7693.04708531282","0","0","7745.02471164575","2071288.97153353","2167492.85111855","13084.6998191263","0","241.891731747078","305593.96403063","26167.8613813907","3.28539152793389e-09","0","8.14859645640551","0","0","905584","4599316.46000838","5.07884024011951"
"2003","0","17203.5758679866","0","753.022658509904","0","10937.7034940556","4701777.63033801","1532345.98944904","12796.7334021798","0","3.32997879325521e-09","35657.3612894468","61131.1670432472","3.13102849780284e-09","0","3.28366470419492e-09","0","0","790202","6372603.18354249","8.06452424005823"
"2004","0","0","521.369387071217","0","0","12626.7679500013","1319484.61189936","1594092.32397385","2920.86659599961","0","372.869544594664","1238125.80100635","363068.508202989","2.57048825034992e-09","0","3.13421542162156e-09","2.56917910146357e-09","0","815104","4531213.11856022","5.55906132046981"
"2005","0","0","0","930.898149021409","0","649.928491215022","876221.302842437","2314050.32215778","6211.60106607198","0","1956.51824047025","1174215.2155265","887536.048527963","2698.92136660102","0","625.484959482099","2.8699484974905e-09","0","799612","5265096.24132754","6.58456381510976"
"2006","0","0","2987.30168744681","354.003789189295","0","66930.3760259919","1066919.59563798","1077435.77034226","7473.79959428117","3.11675860731487e-09","21808.0075599687","935099.166455408","223140.633232795","5.20100212183071e-09","0","0.495680335735591","0.061534791681679","0","1003158","3402149.21154045","3.39143904702993"
"2007","0","0","2.56917910146357e-09","2.87032904151342e-09","0","41842.7843330607","1274646.02509249","929949.659984446","1857.20092512419","0","13504.9753542633","697495.679373297","180507.04752353","0.437187083115721","0","3.1279671501788e-09","3.30022670240678e-09","0","2599186","3139803.80977331","1.20799504528468"
"2008","0","0","2816.41524713577","1715.9777141868","0","7974.25253419587","1046765.31603194","1728705.02348764","797.958680777187","0","1654.83521323141","332158.147563555","39860.1834575994","0","0","3.30004388854021e-09","0","0","596332","3162448.10993027","5.30316687672348"
"2009","0","0","0","0","0","8822.26398933737","376195.383259125","317077.895304194","19.0889267927592","0","2518.624334412","144293.153644346","132478.299870634","4.49679601910695e-09","0","0.0257051080499896","1139.01658422617","0","1364338","982543.751618179","0.720161537403619"
"2010","0","0","1095.08534579093","0","0","10042.7656129677","578973.611087804","790183.524881795","4.49679601910695e-09","0","6938.42369642785","441803.275255574","283973.005944019","0","0","4.48039351144377e-09","2.44967401361248","0","830886","2113012.1414984","2.54308309623511"
"2011","0","948.752484064111","0.000407435700045708","0","0","64031.0798957177","2738603.1890886","2087481.78283184","8425.05757904738","306.459049721425","41290.3619085793","1304626.35609293","495528.200464084","4394.59917002819","0","132.536203482919","265.46628420576","0","1029853","6746033.84145973","6.55048229355037"
"2012","0","0","0","0","0","104692.505704383","3480574.00293882","1582990.73727334","6249.23972973235","0","5117.03573712074","653764.074759861","84332.1179550245","0","0","0","0.039629119970915","0","695018","5917719.75372741","8.51448416260789"
"2013","0","0","0","0","0","29906.3041279019","3860506.65211961","2008451.04190079","2521.96478044898","0","978.052864735833","56487.6260269545","31764.3508648096","0","0","0","0",NA,"898110",NA,NA
"2014","0","0","0","0","0","70409.7808051525","2596182.36352685","1576519.49916722","1591.6937044359",NA,"0.0696726820601357","53209.32246796","29188.6705330006",NA,"0","4.80568320936204e-09",NA,NA,"640158",NA,NA
"2015","0","0","0","0",NA,"13553.7805223411","1880555.73257158","1618649.56888719",NA,NA,"6553.65853925915","325109.956841116",NA,NA,"0",NA,NA,NA,"1564638",NA,NA
"2016","0","0","0",NA,NA,"53838.4847720888","3056856.32509806",NA,NA,NA,"5956.85377501048",NA,NA,NA,NA,NA,NA,NA,"1635270",NA,NA
"2017","0","0",NA,NA,NA,"105058.689127137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1186446",NA,NA
"2018","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1167792",NA,NA
"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1547748",NA,NA
"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1745940",NA,NA
